ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Benzi,Sagart_ID
MuyaKangding-158_red-1,20707,MuyaKangding,158_red,ni⁵⁵ni³³,ni⁵⁵ni³³,n ⁵⁵/i n ³³/i,,Huang1992,,,^n i⁵⁵ n i³³ $,default,,20707
MuyaKangding-280_right-1,22809,MuyaKangding,280_right,mi⁵⁵rɐ⁵⁵,mi⁵⁵rɐ⁵⁵,m ⁵⁵/i r ⁵⁵/ɐ,,Huang1992,,,^m i⁵⁵ r ɐ⁵⁵ $,default,,22809
MuyaKangding-166_round-1,23002,MuyaKangding,166_round,rø⁵³rø⁵⁵,rø⁵³rø⁵⁵,r ⁵³/ø r ⁵⁵/ø,,Huang1992,,,^r ø⁵³ r ø⁵⁵ $,default,,23002
MuyaKangding-166_round-2,23003,MuyaKangding,166_round,gø³³gø⁵³,gø³³gø⁵³,g ³³/ø g ⁵³/ø,,Huang1992,,,^g ø³³ g ø⁵³ $,default,,23003
MuyaKangding-282_salty-1,21008,MuyaKangding,282_salty,tshə⁵³qhə³³,tshə⁵³qhə³³,tsʰ ⁵³/ə qʰ ³³/ə,,Huang1992,,,^tsh ə⁵³ qh ə³³ $,default,,21008
MuyaKangding-283_seven-1,19824,MuyaKangding,283_seven,ȵuə⁵³,ȵuə⁵³,ȵ u ⁵³/ə,,Huang1992,,,^ȵ u ə⁵³ $,default,,19824
MuyaKangding-283_seven-2,19828,MuyaKangding,283_seven,dø⁵³,dø⁵³,d ⁵³/ø,,Huang1992,,,^d ø⁵³ $,default,,19828
MuyaKangding-284_sharp-1,21333,MuyaKangding,284_sharp,ndzɐ³³ ndzɐ⁵³,ndzɐ³³ ndzɐ⁵³,n d z ³³/ɐ + n d z ⁵³/ɐ,,Huang1992,,,^n d z ɐ³³ + n d z ɐ⁵³ $,default,,21333
MuyaKangding-285_short-1,22992,MuyaKangding,285_short,tshø⁵⁵tshø⁵³,tshø⁵⁵tshø⁵³,tsʰ ⁵⁵/ø tsʰ ⁵³/ø,,Huang1992,,,^tsh ø⁵⁵ tsh ø⁵³ $,default,,22992
MuyaKangding-181_shy-1,23277,MuyaKangding,181_shy,phə⁵⁵ɣi³³,phə⁵⁵ɣi³³,pʰ ⁵⁵/ə ɣ ³³/i,,Huang1992,,,^ph ə⁵⁵ ɣ i³³ $,default,,23277
MuyaKangding-184_six-1,22875,MuyaKangding,184_six,tʂu⁵³,tʂu⁵³,ʈʂ ⁵³/u,,Huang1992,,,^tʂ u⁵³ $,default,,22875
MuyaKangding-184_six-2,22874,MuyaKangding,184_six,tɕhuə⁵³,tɕhuə⁵³,tɕʰ u ⁵³/ə,,Huang1992,,,^tɕh u ə⁵³ $,default,,22874
MuyaKangding-188_small-1,15316,MuyaKangding,188_small,tsə³³tsæ⁵³,tsə³³tsæ⁵³,ts ³³/ə ts ⁵³/æ,,Huang1992,,,^ts ə³³ ts æ⁵³ $,default,,15316
MuyaKangding-191_smooth-1,22832,MuyaKangding,191_smooth,na⁵⁵na⁵³,na⁵⁵na⁵³,n ⁵⁵/a n ⁵³/a,,Huang1992,,,^n a⁵⁵ n a⁵³ $,default,,22832
MuyaKangding-287_soft-1,22897,MuyaKangding,287_soft,βə³³βə⁵³,βə³³βə⁵³,β ³³/ə β ⁵³/ə,,Huang1992,,,^β ə³³ β ə⁵³ $,default,,22897
MuyaKangding-289_stoneoffruit-1,22637,MuyaKangding,289_stoneoffruit,ndʐɐ³³bu⁵⁵,ndʐɐ³³bu⁵⁵,n ɖʐ ³³/ɐ b ⁵⁵/u,,Huang1992,,,^n dʐ ɐ³³ b u⁵⁵ $,default,,22637
MuyaKangding-290_straight-1,23020,MuyaKangding,290_straight,tə̱³³tə̱⁵³,tə̱³³tə̱⁵³,t ə̠ ³³ t ə̠ ⁵³,,Huang1992,,,^t ə̱ ³³ t ə̱ ⁵³$,default,,23020
MuyaKangding-291_ten-1,22883,MuyaKangding,291_ten,tɕuə⁵³,tɕuə⁵³,tɕ u ⁵³/ə,,Huang1992,,,^tɕ u ə⁵³ $,default,,22883
MuyaKangding-291_ten-2,22882,MuyaKangding,291_ten,ɦæ³³kø⁵³,ɦæ³³kø⁵³,ɦ ³³/æ k ⁵³/ø,,Huang1992,,,^ɦ æ³³ k ø⁵³ $,default,,22882
MuyaKangding-293_theant-1,17927,MuyaKangding,293_theant,tʂuɑ²⁴,tʂuɑ²⁴,ʈʂ u ²⁴/ɑ,,Huang1992,,,^tʂ u ɑ²⁴ $,default,,17927
MuyaKangding-294_thearmpit-1,24340,MuyaKangding,294_thearmpit,jɐ³³næ⁵⁵βa³⁵,jɐ³³næ⁵⁵βa³⁵,j ³³/ɐ n ⁵⁵/æ β ³⁵/a,,Huang1992,,,^j ɐ³³ n æ⁵⁵ β a³⁵ $,default,,24340
MuyaKangding-297_thebamboo-1,22645,MuyaKangding,297_thebamboo,rə³³mbə⁵⁵tɕø⁵³,rə³³mbə⁵⁵tɕø⁵³,r ³³/ə m b ⁵⁵/ə tɕ ⁵³/ø,,Huang1992,,,^r ə³³ m b ə⁵⁵ tɕ ø⁵³ $,default,,22645
MuyaKangding-7_thebarleytibetanorhighland-1,22655,MuyaKangding,7_thebarleytibetanorhighland,su⁵⁵wæ³³,su⁵⁵wæ³³,s ⁵⁵/u w ³³/æ,,Huang1992,,,^s u⁵⁵ w æ³³ $,default,,22655
MuyaKangding-9_thebelly-1,22434,MuyaKangding,9_thebelly,βə³³lø⁵³,βə³³lø⁵³,β ³³/ə l ⁵³/ø,,Huang1992,,,^β ə³³ l ø⁵³ $,default,,22434
MuyaKangding-12_thebird-1,22597,MuyaKangding,12_thebird,ndʑe⁵⁵ɦu³³,ndʑe⁵⁵ɦu³³,n dʑ ⁵⁵/e ɦ ³³/u,,Huang1992,,,^n dʑ e⁵⁵ ɦ u³³ $,default,,22597
MuyaKangding-299_theblood-1,25115,MuyaKangding,299_theblood,sa⁵³,sa⁵³,s ⁵³/a,,Huang1992,,,^s a⁵³ $,default,,25115
MuyaKangding-300_thebodyhairhairorfur-1,22552,MuyaKangding,300_thebodyhairhairorfur,mo²⁴,mo²⁴,m ²⁴/o,,Huang1992,,,^m o²⁴ $,default,,22552
MuyaKangding-18_thebone-1,22924,MuyaKangding,18_thebone,tɕhue⁵⁵rə⁵³,tɕhue⁵⁵rə⁵³,tɕʰ u ⁵⁵/e r ⁵³/ə,,Huang1992,,,^tɕh u e⁵⁵ r ə⁵³ $,default,,22924
MuyaKangding-301_thebranch-1,19573,MuyaKangding,301_thebranch,jɐ³³gæ⁵³,jɐ³³gæ⁵³,j ³³/ɐ g ⁵³/æ,,Huang1992,,,^j ɐ³³ g æ⁵³ $,default,,19573
MuyaKangding-302_thebreastfemale-1,22432,MuyaKangding,302_thebreastfemale,nə³³nø²⁴,nə³³nø²⁴,n ³³/ə n ²⁴/ø,,Huang1992,,,^n ə³³ n ø²⁴ $,default,,22432
MuyaKangding-24_thechildyounghuman-1,16074,MuyaKangding,24_thechildyounghuman,pə³³tshi⁵³,pə³³tshi⁵³,p ³³/ə tsʰ ⁵³/i,,Huang1992,,,^p ə³³ tsh i⁵³ $,default,,16074
MuyaKangding-25_thecloud-1,22365,MuyaKangding,25_thecloud,ndə³³re⁵⁵,ndə³³re⁵⁵,n d ³³/ə r ⁵⁵/e,,Huang1992,,,^n d ə³³ r e⁵⁵ $,default,,22365
MuyaKangding-32_thedaughter-1,22517,MuyaKangding,32_thedaughter,mə³³za⁵³,mə³³za⁵³,m ³³/ə z ⁵³/a,,Huang1992,,,^m ə³³ z a⁵³ $,default,,22517
MuyaKangding-306_thedew-1,22373,MuyaKangding,306_thedew,rɐ²⁴tɕə³³,rɐ²⁴tɕə³³,r ²⁴/ɐ tɕ ³³/ə,,Huang1992,,,^r ɐ²⁴ tɕ ə³³ $,default,,22373
MuyaKangding-37_thedog-1,22570,MuyaKangding,37_thedog,khuə⁵³,khuə⁵³,kʰ u ⁵³/ə,,Huang1992,,,^kh u ə⁵³ $,default,,22570
MuyaKangding-307_thedream-1,22800,MuyaKangding,307_thedream,mə³³lɐ⁵³,mə³³lɐ⁵³,m ³³/ə l ⁵³/ɐ,,Huang1992,,,^m ə³³ l ɐ⁵³ $,default,,22800
MuyaKangding-42_theear-1,22424,MuyaKangding,42_theear,ȵuə²⁴,ȵuə²⁴,ȵ u ²⁴/ə,,Huang1992,,,^ȵ u ə²⁴ $,default,,22424
MuyaKangding-309_theearthsoil-1,22391,MuyaKangding,309_theearthsoil,tsa⁵³,tsa⁵³,ts ⁵³/a,,Huang1992,,,^ts a⁵³ $,default,,22391
MuyaKangding-310_theearthworm-1,22623,MuyaKangding,310_theearthworm,rɐ⁵³mbə³³tʂɑ³³,rɐ⁵³mbə³³tʂɑ³³,r ⁵³/ɐ m b ³³/ə ʈʂ ³³/ɑ,,Huang1992,,,^r ɐ⁵³ m b ə³³ tʂ ɑ³³ $,default,,22623
MuyaKangding-311_theegg-1,22674,MuyaKangding,311_theegg,vɐ̱³³vɑ⁵³,vɐ̱³³vɑ⁵³,v ɐ̠ ³³ v ⁵³/ɑ,,Huang1992,,,^v ɐ̱ ³³ v ɑ⁵³ $,default,,22674
MuyaKangding-49_theeye-1,22422,MuyaKangding,49_theeye,mi⁵³,mi⁵³,m ⁵³/i,,Huang1992,,,^m i⁵³ $,default,,22422
MuyaKangding-313_thefather-1,22513,MuyaKangding,313_thefather,βɐ⁵³βɐ³³,βɐ⁵³βɐ³³,β ⁵³/ɐ β ³³/ɐ,,Huang1992,,,^β ɐ⁵³ β ɐ³³ $,default,,22513
MuyaKangding-313_thefather-2,22514,MuyaKangding,313_thefather,βɐ²⁴,βɐ²⁴,β ²⁴/ɐ,,Huang1992,,,^β ɐ²⁴ $,default,,22514
MuyaKangding-314_thefeather-1,17948,MuyaKangding,314_thefeather,ndʑe⁵⁵ɦu⁵⁵ mo²⁴,ndʑe⁵⁵ɦu⁵⁵ mo²⁴,n dʑ ⁵⁵/e ɦ ⁵⁵/u + m ²⁴/o,,Huang1992,,,^n dʑ e⁵⁵ ɦ u⁵⁵ + m o²⁴ $,default,,17948
MuyaKangding-54_thefire-1,22376,MuyaKangding,54_thefire,mə⁵³,mə⁵³,m ⁵³/ə,,Huang1992,,,^m ə⁵³ $,default,,22376
MuyaKangding-56_thefish-1,19062,MuyaKangding,56_thefish,buə̱⁵³,buə̱⁵³,b u ə̠ ⁵³,,Huang1992,,,^b u ə̱ ⁵³$,default,,19062
MuyaKangding-315_theflea-1,22616,MuyaKangding,315_theflea,rə̱³³tshi⁵³,rə̱³³tshi⁵³,r ə̠ ³³ tsʰ ⁵³/i,,Huang1992,,,^r ə̱ ³³ tsh i⁵³ $,default,,22616
MuyaKangding-61_theflower-1,22635,MuyaKangding,61_theflower,mi³³to⁵³,mi³³to⁵³,m ³³/i t ⁵³/o,,Huang1992,,,^m i³³ t o⁵³ $,default,,22635
MuyaKangding-316_thefog-1,22374,MuyaKangding,316_thefog,mu⁵⁵pæ⁵³,mu⁵⁵pæ⁵³,m ⁵⁵/u p ⁵³/æ,,Huang1992,,,^m u⁵⁵ p æ⁵³ $,default,,22374
MuyaKangding-64_thefoot-1,22439,MuyaKangding,64_thefoot,ŋgɐ²⁴,ŋgɐ²⁴,ŋ g ²⁴/ɐ,,Huang1992,,,^ŋ g ɐ²⁴ $,default,,22439
MuyaKangding-65_theforest-1,16549,MuyaKangding,65_theforest,nɑ³³ɦu⁵⁵,nɑ³³ɦu⁵⁵,n ³³/ɑ ɦ ⁵⁵/u,,Huang1992,,,^n ɑ³³ ɦ u⁵⁵ $,default,,16549
MuyaKangding-68_thefox-1,22596,MuyaKangding,68_thefox,ndzə̱⁵³,ndzə̱⁵³,n d z ə̠ ⁵³,,Huang1992,,,^n d z ə̱ ⁵³$,default,,22596
MuyaKangding-317_thefrog-1,22611,MuyaKangding,317_thefrog,mbə⁵³mbɑ³³,mbə⁵³mbɑ³³,m b ⁵³/ə m b ³³/ɑ,,Huang1992,,,^m b ə⁵³ m b ɑ³³ $,default,,22611
MuyaKangding-70_thefrontfrontside-1,22810,MuyaKangding,70_thefrontfrontside,mo³³khæ⁵³,mo³³khæ⁵³,m ³³/o kʰ ⁵³/æ,,Huang1992,,,^m o³³ kh æ⁵³ $,default,,22810
MuyaKangding-318_thefrost-1,22372,MuyaKangding,318_thefrost,vɐ̱⁵³,vɐ̱⁵³,v ɐ̠ ⁵³,,Huang1992,,,^v ɐ̱ ⁵³$,default,,22372
MuyaKangding-319_thefruit-1,22636,MuyaKangding,319_thefruit,mə⁵⁵mɑ³³,mə⁵⁵mɑ³³,m ⁵⁵/ə m ³³/ɑ,,Huang1992,,,^m ə⁵⁵ m ɑ³³ $,default,,22636
MuyaKangding-75_thegoat-1,24984,MuyaKangding,75_thegoat,tshə⁵³,tshə⁵³,tsʰ ⁵³/ə,,Huang1992,,,^tsh ə⁵³ $,default,,24984
MuyaKangding-77_thegrass-1,22664,MuyaKangding,77_thegrass,ɣu⁵³,ɣu⁵³,ɣ ⁵³/u,,Huang1992,,,^ɣ u⁵³ $,default,,22664
MuyaKangding-321_thehail-1,22371,MuyaKangding,321_thehail,ɴuə̱²⁴,ɴuə̱²⁴,ɴ u ə̠ ²⁴,,Huang1992,,,^ɴ u ə̱ ²⁴$,default,,22371
MuyaKangding-80_thehairofthehead-1,22420,MuyaKangding,80_thehairofthehead,ʁɐ̱⁵³mo³³,ʁɐ̱⁵³mo³³,ʁ ɐ̠ ⁵³ m ³³/o,,Huang1992,,,^ʁ ɐ̱ ⁵³ m o³³ $,default,,22420
MuyaKangding-81_thehand-1,22440,MuyaKangding,81_thehand,ɤi⁵³,ɤi⁵³,ɤ ⁵³/i,,Huang1992,,,^ɤ i⁵³ $,default,,22440
MuyaKangding-84_thehead-1,22419,MuyaKangding,84_thehead,ʁɐ̱⁵³lø³³,ʁɐ̱⁵³lø³³,ʁ ɐ̠ ⁵³ l ³³/ø,,Huang1992,,,^ʁ ɐ̱ ⁵³ l ø³³ $,default,,22419
MuyaKangding-86_theheart-1,22465,MuyaKangding,86_theheart,jɐ⁵³,jɐ⁵³,j ⁵³/ɐ,,Huang1992,,,^j ɐ⁵³ $,default,,22465
MuyaKangding-323_thehoof-1,22550,MuyaKangding,323_thehoof,quə³³tshə⁵³,quə³³tshə⁵³,q u ³³/ə tsʰ ⁵³/ə,,Huang1992,,,^q u ə³³ tsh ə⁵³ $,default,,22550
MuyaKangding-94_thehornkeratinizedskin-1,17449,MuyaKangding,94_thehornkeratinizedskin,tʂhə̱⁵³,tʂhə̱⁵³,ʈʂʰ ə̠ ⁵³,,Huang1992,,,^tʂh ə̱ ⁵³$,default,,17449
MuyaKangding-94_thehornkeratinizedskin-2,17452,MuyaKangding,94_thehornkeratinizedskin,tʂhə̱⁵⁵mbɐ⁵³,tʂhə̱⁵⁵mbɐ⁵³,ʈʂʰ ə̠ ⁵⁵ m b ⁵³/ɐ,,Huang1992,,,^tʂh ə̱ ⁵⁵ m b ɐ⁵³ $,default,,17452
MuyaKangding-95_thehorse-1,22554,MuyaKangding,95_thehorse,ɣui⁵³,ɣui⁵³,ɣ u ⁵³/i,,Huang1992,,,^ɣ u i⁵³ $,default,,22554
MuyaKangding-97_thehouse-1,18454,MuyaKangding,97_thehouse,tɕe⁵³,tɕe⁵³,tɕ ⁵³/e,,Huang1992,,,^tɕ e⁵³ $,default,,18454
MuyaKangding-324_thehusband-1,22531,MuyaKangding,324_thehusband,thə⁵³tshe³³,thə⁵³tshe³³,tʰ ⁵³/ə tsʰ ³³/e,,Huang1992,,,^th ə⁵³ tsh e³³ $,default,,22531
MuyaKangding-325_theice-1,22375,MuyaKangding,325_theice,ȵdʑe³³ku²⁴,ȵdʑe³³ku²⁴,ȵ dʑ ³³/e k ²⁴/u,,Huang1992,,,^ȵ dʑ e³³ k u²⁴ $,default,,22375
MuyaKangding-327_theknee-1,22438,MuyaKangding,327_theknee,ɴuə̱²⁴ phə⁵⁵lɑ³³,ɴuə̱²⁴ phə⁵⁵lɑ³³,ɴ u ə̠ ²⁴ + pʰ ⁵⁵/ə l ³³/ɑ,,Huang1992,,,^ɴ u ə̱ ²⁴ + ph ə⁵⁵ l ɑ³³ $,default,,22438
MuyaKangding-329_thelake-1,22383,MuyaKangding,329_thelake,xuə²⁴,xuə²⁴,x u ²⁴/ə,,Huang1992,,,^x u ə²⁴ $,default,,22383
MuyaKangding-112_theleaf-1,22634,MuyaKangding,112_theleaf,lo³³mɑ⁵⁵,lo³³mɑ⁵⁵,l ³³/o m ⁵⁵/ɑ,,Huang1992,,,^l o³³ m ɑ⁵⁵ $,default,,22634
MuyaKangding-332_thelipthelips-1,22427,MuyaKangding,332_thelipthelips,ŋə³³tsə⁵³ rə³³mbɐ⁵³,ŋə³³tsə⁵³ rə³³mbɐ⁵³,ŋ ³³/ə ts ⁵³/ə + r ³³/ə m b ⁵³/ɐ,,Huang1992,,,^ŋ ə³³ ts ə⁵³ + r ə³³ m b ɐ⁵³ $,default,,22427
MuyaKangding-333_theliver-1,22466,MuyaKangding,333_theliver,zə⁵³,zə⁵³,z ⁵³/ə,,Huang1992,,,^z ə⁵³ $,default,,22466
MuyaKangding-121_thelouse-1,22617,MuyaKangding,121_thelouse,tshə⁵⁵mɑ⁵³,tshə⁵⁵mɑ⁵³,tsʰ ⁵⁵/ə m ⁵³/ɑ,,Huang1992,,,^tsh ə⁵⁵ m ɑ⁵³ $,default,,22617
MuyaKangding-334_thelung-1,22464,MuyaKangding,334_thelung,tshə̱⁵³,tshə̱⁵³,tsʰ ə̠ ⁵³,,Huang1992,,,^tsh ə̱ ⁵³$,default,,22464
MuyaKangding-123_themanmalehuman-1,15195,MuyaKangding,123_themanmalehuman,thə⁵³tshe³³,thə⁵³tshe³³,tʰ ⁵³/ə tsʰ ³³/e,,Huang1992,,,^th ə⁵³ tsh e³³ $,default,,15195
MuyaKangding-126_themeat-1,22671,MuyaKangding,126_themeat,ndo⁵³,ndo⁵³,n d ⁵³/o,,Huang1992,,,^n d o⁵³ $,default,,22671
MuyaKangding-128_themoon-1,22362,MuyaKangding,128_themoon,le̱³³nə̱⁵³,le̱³³nə̱⁵³,l e̙/e ³³ n ə̠ ⁵³,,Huang1992,,,^l e̱ ³³ n ə̱ ⁵³$,default,,22362
MuyaKangding-336_themosquito-1,22620,MuyaKangding,336_themosquito,tɕuæ̃³³tɕhə⁵³,tɕuæ̃³³tɕhə⁵³,tɕ u ³³/æ̃ tɕʰ ⁵³/ə,,Huang1992,,,^tɕ u æ̃³³ tɕh ə⁵³ $,default,,22620
MuyaKangding-131_themother-1,17257,MuyaKangding,131_themother,æ³³mɐ⁵⁵,æ³³mɐ⁵⁵,æ ³³ m ⁵⁵/ɐ,,Huang1992,,,^æ ³³ m ɐ⁵⁵ $,default,,17257
MuyaKangding-132_themountain-1,22379,MuyaKangding,132_themountain,mbo⁵³,mbo⁵³,m b ⁵³/o,,Huang1992,,,^m b o⁵³ $,default,,22379
MuyaKangding-133_themouseorrat-1,22592,MuyaKangding,133_themouseorrat,tshuə̱²⁴,tshuə̱²⁴,tsʰ u ə̠ ²⁴,,Huang1992,,,^tsh u ə̱ ²⁴$,default,,22592
MuyaKangding-134_themouth-1,22426,MuyaKangding,134_themouth,ŋə³³tsø⁵³,ŋə³³tsø⁵³,ŋ ³³/ə ts ⁵³/ø,,Huang1992,,,^ŋ ə³³ ts ø⁵³ $,default,,22426
MuyaKangding-337_themud-1,22397,MuyaKangding,337_themud,ndɑ³³mbɑ⁵³,ndɑ³³mbɑ⁵³,n d ³³/ɑ m b ⁵³/ɑ,,Huang1992,,,^n d ɑ³³ m b ɑ⁵³ $,default,,22397
MuyaKangding-338_thenailfingernailorclaw-1,22444,MuyaKangding,338_thenailfingernailorclaw,ra³³ndza⁵⁵,ra³³ndza⁵⁵,r ³³/a n d z ⁵⁵/a,,Huang1992,,,^r a³³ n d z a⁵⁵ $,default,,22444
MuyaKangding-137_thename-1,22791,MuyaKangding,137_thename,mi⁵³,mi⁵³,m ⁵³/i,,Huang1992,,,^m i⁵³ $,default,,22791
MuyaKangding-140_theneck-1,22428,MuyaKangding,140_theneck,ʁə̱⁵⁵tsa⁵³,ʁə̱⁵⁵tsa⁵³,ʁ ə̠ ⁵⁵ ts ⁵³/a,,Huang1992,,,^ʁ ə̱ ⁵⁵ ts a⁵³ $,default,,22428
MuyaKangding-141_theneedleforsewing-1,22732,MuyaKangding,141_theneedleforsewing,ʁɐ̱⁵³,ʁɐ̱⁵³,ʁ ɐ̠ ⁵³,,Huang1992,,,^ʁ ɐ̱ ⁵³$,default,,22732
MuyaKangding-340_thenit-1,22618,MuyaKangding,340_thenit,tshə⁵⁵rə⁵³,tshə⁵⁵rə⁵³,tsʰ ⁵⁵/ə r ⁵³/ə,,Huang1992,,,^tsh ə⁵⁵ r ə⁵³ $,default,,22618
MuyaKangding-146_thenose-1,22423,MuyaKangding,146_thenose,sə⁵³,sə⁵³,s ⁵³/ə,,Huang1992,,,^s ə⁵³ $,default,,22423
MuyaKangding-342_theotter-1,22590,MuyaKangding,342_theotter,dʑuə̱²⁴,dʑuə̱²⁴,dʑ u ə̠ ²⁴,,Huang1992,,,^dʑ u ə̱ ²⁴$,default,,22590
MuyaKangding-151_thepig-1,22565,MuyaKangding,151_thepig,ʑy²⁴,ʑy²⁴,ʑ ²⁴/y,,Huang1992,,,^ʑ y²⁴ $,default,,22565
MuyaKangding-151_thepig-2,22566,MuyaKangding,151_thepig,βɐ⁵³,βɐ⁵³,β ⁵³/ɐ,,Huang1992,,,^β ɐ⁵³ $,default,,22566
MuyaKangding-156_therain-1,22368,MuyaKangding,156_therain,mə⁵⁵qhɐ̱³³,mə⁵⁵qhɐ̱³³,m ⁵⁵/ə qʰ ɐ̠ ³³,,Huang1992,,,^m ə⁵⁵ qh ɐ̱ ³³$,default,,22368
MuyaKangding-344_therainbow-1,22369,MuyaKangding,344_therainbow,ȵdʑæ⁵³,ȵdʑæ⁵³,ȵ dʑ ⁵³/æ,,Huang1992,,,^ȵ dʑ æ⁵³ $,default,,22369
MuyaKangding-345_thericeplant-1,22668,MuyaKangding,345_thericeplant,ndʐue⁵³,ndʐue⁵³,n ɖʐ u ⁵³/e,,Huang1992,,,^n dʐ u e⁵³ $,default,,22668
MuyaKangding-162_theriver-1,22967,MuyaKangding,162_theriver,tɕə⁵³,tɕə⁵³,tɕ ⁵³/ə,,Huang1992,,,^tɕ ə⁵³ $,default,,22967
MuyaKangding-163_theroad-1,23875,MuyaKangding,163_theroad,dʑɐ³³lɐ⁵³,dʑɐ³³lɐ⁵³,dʑ ³³/ɐ l ⁵³/ɐ,,Huang1992,,,^dʑ ɐ³³ l ɐ⁵³ $,default,,23875
MuyaKangding-347_theroot-1,22633,MuyaKangding,347_theroot,tsɐ⁵⁵wæ⁵³,tsɐ⁵⁵wæ⁵³,ts ⁵⁵/ɐ w ⁵³/æ,,Huang1992,,,^ts ɐ⁵⁵ w æ⁵³ $,default,,22633
MuyaKangding-165_therope-1,22747,MuyaKangding,165_therope,wɐ⁵³,wɐ⁵³,w ⁵³/ɐ,,Huang1992,,,^w ɐ⁵³ $,default,,22747
MuyaKangding-348_thesalt-1,22410,MuyaKangding,348_thesalt,tshə⁵³,tshə⁵³,tsʰ ⁵³/ə,,Huang1992,,,^tsh ə⁵³ $,default,,22410
MuyaKangding-170_thesand-1,22395,MuyaKangding,170_thesand,tɕə⁵⁵mæ⁵³,tɕə⁵⁵mæ⁵³,tɕ ⁵⁵/ə m ⁵³/æ,,Huang1992,,,^tɕ ə⁵⁵ m æ⁵³ $,default,,22395
MuyaKangding-349_thesea-1,23252,MuyaKangding,349_thesea,thæ⁵⁵ji⁵⁵dʑæ̃³³tshuə⁵³,thæ⁵⁵ji⁵⁵dʑæ̃³³tshuə⁵³,tʰ ⁵⁵/æ j ⁵⁵/i dʑ ³³/æ̃ tsʰ u ⁵³/ə,,Huang1992,,,^th æ⁵⁵ j i⁵⁵ dʑ æ̃³³ tsh u ə⁵³ $,default,,23252
MuyaKangding-174_theseed-1,18060,MuyaKangding,174_theseed,ɣə²⁴,ɣə²⁴,ɣ ²⁴/ə,,Huang1992,,,^ɣ ə²⁴ $,default,,18060
MuyaKangding-177_thesheep-1,22559,MuyaKangding,177_thesheep,ʁa⁵³,ʁa⁵³,ʁ ⁵³/a,,Huang1992,,,^ʁ a⁵³ $,default,,22559
MuyaKangding-250_theshit-1,30615,MuyaKangding,250_theshit,ʂə²⁴,ʂə²⁴,ʂ ²⁴/ə,,Huang1992,,,^ʂ ə²⁴ $,default,,30615
MuyaKangding-180_theshoulder-1,22429,MuyaKangding,180_theshoulder,ʁua²⁴,ʁua²⁴,ʁ u ²⁴/a,,Huang1992,,,^ʁ u a²⁴ $,default,,22429
MuyaKangding-182_thesickle-1,22750,MuyaKangding,182_thesickle,so³³ le⁵⁵,so³³ le⁵⁵,s ³³/o + l ⁵⁵/e,,Huang1992,,,^s o³³ + l e⁵⁵ $,default,,22750
MuyaKangding-182_thesickle-2,22751,MuyaKangding,182_thesickle,tʂæ³³wæ⁵³,tʂæ³³wæ⁵³,ʈʂ ³³/æ w ⁵³/æ,,Huang1992,,,^tʂ æ³³ w æ⁵³ $,default,,22751
MuyaKangding-185_theskin-1,24924,MuyaKangding,185_theskin,rə³³mbɐ⁵³,rə³³mbɐ⁵³,r ³³/ə m b ⁵³/ɐ,,Huang1992,,,^r ə³³ m b ɐ⁵³ $,default,,24924
MuyaKangding-186_thesky-1,22360,MuyaKangding,186_thesky,mə⁵³,mə⁵³,m ⁵³/ə,,Huang1992,,,^m ə⁵³ $,default,,22360
MuyaKangding-190_thesmoke-1,22377,MuyaKangding,190_thesmoke,mu³³khə⁵³,mu³³khə⁵³,m ³³/u kʰ ⁵³/ə,,Huang1992,,,^m u³³ kh ə⁵³ $,default,,22377
MuyaKangding-192_thesnake-1,22609,MuyaKangding,192_thesnake,ro⁵³,ro⁵³,r ⁵³/o,,Huang1992,,,^r o⁵³ $,default,,22609
MuyaKangding-193_thesnow-1,22673,MuyaKangding,193_thesnow,βə²⁴,βə²⁴,β ²⁴/ə,,Huang1992,,,^β ə²⁴ $,default,,22673
MuyaKangding-350_theson-1,17262,MuyaKangding,350_theson,tɕue²⁴,tɕue²⁴,tɕ u ²⁴/e,,Huang1992,,,^tɕ u e²⁴ $,default,,17262
MuyaKangding-351_thesparrow-1,22601,MuyaKangding,351_thesparrow,tɕe⁵⁵βu³³ u⁵⁵zə⁵³,tɕe⁵⁵βu³³ u⁵⁵zə⁵³,tɕ ⁵⁵/e β ³³/u + ⁵⁵/u z ⁵³/ə,,Huang1992,,,^tɕ e⁵⁵ β u³³ + u⁵⁵ z ə⁵³ $,default,,22601
MuyaKangding-352_thespider-1,22621,MuyaKangding,352_thespider,ji⁵⁵mɐ⁵³qɑ³³rɑ³³,ji⁵⁵mɐ⁵³qɑ³³rɑ³³,j ⁵⁵/i m ⁵³/ɐ q ³³/ɑ r ³³/ɑ,,Huang1992,,,^j i⁵⁵ m ɐ⁵³ q ɑ³³ r ɑ³³ $,default,,22621
MuyaKangding-200_thestar-1,22363,MuyaKangding,200_thestar,ndʐi²⁴βu³³,ndʐi²⁴βu³³,n ɖʐ ²⁴/i β ³³/u,,Huang1992,,,^n dʐ i²⁴ β u³³ $,default,,22363
MuyaKangding-353_thestick-1,24002,MuyaKangding,353_thestick,də³³mbɐ⁵³,də³³mbɐ⁵³,d ³³/ə m b ⁵³/ɐ,,Huang1992,,,^d ə³³ m b ɐ⁵³ $,default,,24002
